,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
54,55,0.11582199,0.8800224,0.68824404,0.11359044,0.8882212,0.69290864,0.11514504,0.882487,0.6904297
55,56,0.11496745,0.88225454,0.6949405,0.112807885,0.8914263,0.6938101,0.11484749,0.8821615,0.6875
56,57,0.11455744,0.88343257,0.69717264,0.11344545,0.88932294,0.6893029,0.11362384,0.8850912,0.6953125
57,58,0.115758315,0.87977433,0.68619794,0.11325118,0.8896234,0.6893029,0.114078745,0.8844401,0.6923828
58,59,0.11523681,0.8805184,0.6917783,0.1123011,0.8918269,0.6920072,0.11402567,0.88378906,0.6923828
59,60,0.11459526,0.8820685,0.69345236,0.11144097,0.8911258,0.68990386,0.11330996,0.8844401,0.69140625
60,61,0.11410551,0.88306063,0.6947545,0.11111827,0.8917268,0.6908053,0.1134635,0.8844401,0.69140625
61,62,0.113163374,0.8849207,0.6990328,0.1115652,0.89152646,0.6902043,0.11271953,0.8857422,0.6953125
62,63,0.1139143,0.88349456,0.69605654,0.11096597,0.8921274,0.6920072,0.11257466,0.88606775,0.69628906
63,64,0.113120735,0.8844866,0.70070684,0.11101194,0.891827,0.6920072,0.11251764,0.8841146,0.6933594
64,65,0.1123921,0.8841766,0.69810265,0.110434964,0.89152646,0.6902043,0.110969424,0.88899744,0.70410156
65,66,0.11236205,0.88436264,0.6973586,0.10983879,0.891827,0.6920072,0.11091227,0.8886719,0.70214844
66,67,0.11287372,0.88312256,0.69401044,0.10942067,0.891827,0.6911058,0.111526,0.8870443,0.6972656
67,68,0.111929104,0.8856647,0.6999628,0.10957807,0.8909255,0.68840146,0.11035943,0.88899744,0.703125
68,69,0.11161874,0.88678074,0.70331097,0.109269395,0.891226,0.6893029,0.110387266,0.8870443,0.6972656
69,70,0.11170035,0.88423866,0.6969866,0.10924047,0.89152646,0.6902043,0.11032376,0.88671875,0.69628906
70,71,0.11128554,0.88634676,0.7020089,0.1083086,0.8924279,0.69290864,0.11016449,0.8880209,0.7001953
71,72,0.11109259,0.88609874,0.70126486,0.10873252,0.89122593,0.6902043,0.109586015,0.88932294,0.70410156
72,73,0.11063277,0.88609874,0.70293903,0.10825756,0.8921274,0.6920072,0.10973021,0.8883464,0.70410156
73,74,0.11006719,0.88721484,0.70628726,0.10750736,0.89302886,0.69471157,0.10948157,0.88932294,0.70410156
74,75,0.1108166,0.8841146,0.69866073,0.10776762,0.8921274,0.6920072,0.10979135,0.8873698,0.6982422
75,76,0.1098074,0.88721484,0.70628726,0.10791655,0.8922276,0.6932092,0.109200306,0.8873698,0.6982422
76,77,0.10941343,0.88721484,0.70628726,0.1078397,0.8909255,0.6941106,0.10884215,0.8883464,0.70214844
77,78,0.10965203,0.8856647,0.70163697,0.10706045,0.8921274,0.69591343,0.10917489,0.8880209,0.7011719
78,79,0.10941559,0.8851067,0.6999628,0.10667382,0.8921274,0.69591343,0.10867245,0.8873698,0.69921875
79,80,0.10873507,0.8876488,0.70591515,0.10631565,0.89302886,0.6986178,0.10918644,0.8847656,0.69433594
80,81,0.10885197,0.8882069,0.7075893,0.10651384,0.893129,0.6989183,0.10934297,0.8857422,0.6972656
81,82,0.10875522,0.88554066,0.70126486,0.106249176,0.893129,0.6989183,0.10822107,0.88932294,0.7050781
82,83,0.10768374,0.8886409,0.7088914,0.10597867,0.89373,0.70072114,0.10776528,0.88932294,0.7050781
83,84,0.10737005,0.88975704,0.7122396,0.106100544,0.89252806,0.6971154,0.10729142,0.88932294,0.7080078
84,85,0.10816726,0.88609874,0.70293903,0.105771184,0.8941306,0.70282453,0.107493274,0.88932294,0.7050781
85,86,0.10739257,0.8886409,0.7088914,0.10552834,0.8944311,0.70372593,0.10684515,0.88964844,0.7060547
86,87,0.10841386,0.8852927,0.7005209,0.10566344,0.89413065,0.70282453,0.10890072,0.8844401,0.69921875
87,88,0.10724871,0.88752484,0.7055432,0.10520912,0.89473164,0.70372593,0.10580603,0.8919271,0.71191406
88,89,0.107807085,0.88640875,0.70424116,0.10474858,0.89503205,0.70552886,0.10712102,0.8873698,0.7001953
89,90,0.10753887,0.88628477,0.702567,0.10459384,0.89503205,0.70552886,0.10651815,0.88899744,0.703125
90,91,0.10664304,0.88808286,0.7072172,0.10443218,0.8944311,0.70372593,0.106705196,0.8883464,0.703125
91,92,0.10688186,0.8872768,0.7021949,0.10399753,0.8953326,0.7064303,0.10647305,0.889974,0.7060547
92,93,0.10775333,0.8856027,0.7005209,0.10394232,0.8969351,0.71033657,0.10556975,0.8919271,0.70996094
93,94,0.10690572,0.88814485,0.7051711,0.104381606,0.89603364,0.70853364,0.10553135,0.889974,0.70410156
94,95,0.10648386,0.8872768,0.7021949,0.104350194,0.8948317,0.70402646,0.105409294,0.889974,0.70410156
95,96,0.10594469,0.8878349,0.70386904,0.10400552,0.8957332,0.7067308,0.10526342,0.8902995,0.70410156
96,97,0.10672031,0.8865948,0.7005209,0.10372348,0.89573324,0.7067308,0.10555759,0.88899744,0.7011719
97,98,0.10553032,0.890253,0.7101935,0.103220485,0.8963342,0.7094351,0.10661043,0.8870443,0.6982422
98,99,0.1057661,0.890563,0.70944947,0.10396209,0.8954327,0.7067308,0.1063685,0.8876953,0.69921875
99,100,0.10529125,0.88969505,0.70851934,0.10311813,0.89603364,0.70853364,0.10408726,0.8922526,0.70996094
100,101,0.105165474,0.88957095,0.70647323,0.102780625,0.8963342,0.70853364,0.10510771,0.890625,0.7050781
101,102,0.10512656,0.890129,0.7081474,0.10251302,0.8966346,0.71033657,0.10501282,0.890625,0.70703125
102,103,0.104433715,0.89124507,0.7101935,0.103077464,0.8954327,0.7067308,0.10388608,0.8935547,0.7128906
103,104,0.10465562,0.8909971,0.71112347,0.10283758,0.89513224,0.7058293,0.10385672,0.89388025,0.71484375
104,105,0.10438883,0.8919892,0.71409976,0.10235159,0.8963342,0.7094351,0.10427292,0.8929037,0.7109375
105,106,0.105017096,0.8908731,0.71075153,0.102593064,0.89733577,0.7124399,0.10542889,0.890625,0.7089844
106,107,0.10444696,0.8908731,0.7077753,0.10241598,0.89703524,0.71153843,0.10422764,0.8922526,0.7109375
107,108,0.10440345,0.89186513,0.71075153,0.10215908,0.89833736,0.7154447,0.10445042,0.8919271,0.70703125
108,109,0.104542956,0.89130706,0.7124256,0.10236758,0.89673483,0.71063703,0.104445234,0.89095056,0.7080078
109,110,0.10558623,0.88963306,0.7074033,0.102128595,0.89863783,0.7154447,0.10315118,0.89388025,0.7158203
110,111,0.10334011,0.8935392,0.7157738,0.10222635,0.89773643,0.7136418,0.10219957,0.8961589,0.71972656
111,112,0.10361599,0.8922991,0.71205366,0.10224283,0.89773643,0.7127404,0.103599474,0.89420575,0.7138672
112,113,0.10306811,0.8934152,0.7154018,0.101702824,0.89803684,0.7136418,0.10369027,0.8925781,0.70996094
113,114,0.104032665,0.890625,0.7100074,0.10125362,0.89863783,0.7154447,0.10280152,0.89453125,0.71484375
114,115,0.10330789,0.89329123,0.7150297,0.10135065,0.89603364,0.7124399,0.10269742,0.89420575,0.7128906
115,116,0.10358861,0.8930432,0.7133557,0.10081576,0.89763623,0.71634614,0.102684766,0.89453125,0.7158203
116,117,0.10350679,0.89217514,0.71205366,0.10109944,0.89763623,0.71634614,0.1017026,0.89713544,0.7236328
117,118,0.10269494,0.89459324,0.7176339,0.100654244,0.89863783,0.7154447,0.10248114,0.8961589,0.7207031
118,119,0.10273869,0.89446926,0.71856403,0.10038032,0.8992388,0.7172476,0.101886526,0.8958334,0.71972656
119,120,0.1024284,0.8937253,0.7150297,0.10061616,0.89733577,0.7154447,0.104227036,0.88964844,0.70214844
120,121,0.10217492,0.8942833,0.7154018,0.10057098,0.8970353,0.7145433,0.10320492,0.8925781,0.7128906
121,122,0.10220079,0.8934152,0.71409976,0.10063521,0.8970353,0.7154447,0.10256477,0.8948568,0.7167969
122,123,0.102212355,0.8932912,0.7150297,0.09978898,0.89983976,0.7229567,0.101276875,0.8958334,0.7207031
123,124,0.10252784,0.8931672,0.7176339,0.10033628,0.89773643,0.71935093,0.10098283,0.8955078,0.71972656
124,125,0.10163711,0.8932912,0.71633184,0.099710226,0.8992388,0.7220553,0.10057686,0.8961589,0.7207031
125,126,0.10259609,0.8910591,0.71130955,0.09990137,0.89863783,0.7202524,0.10263923,0.890625,0.70703125
126,127,0.10157304,0.89384925,0.7167039,0.09932356,0.90144235,0.7277644,0.10162922,0.8951823,0.71777344
127,128,0.102046296,0.8927332,0.71205366,0.0997362,0.8999399,0.72415864,0.102020204,0.8925781,0.7128906
128,129,0.10222474,0.8934772,0.7155878,0.09913456,0.9014423,0.7277644,0.10165286,0.89453125,0.71484375
129,130,0.101590745,0.8955853,0.72191226,0.099371016,0.9005409,0.7250601,0.101858094,0.89388025,0.71777344
130,131,0.10174221,0.89391124,0.71688986,0.09912182,0.9002404,0.7250601,0.10101127,0.8964844,0.7207031
131,132,0.101159334,0.89446926,0.7202381,0.09894174,0.90084136,0.72596157,0.10050657,0.8964844,0.7207031
132,133,0.10099274,0.8940353,0.7159599,0.099545464,0.8990385,0.7223558,0.10060369,0.8951823,0.7207031
133,134,0.10104551,0.8934772,0.71726197,0.09908184,0.8996395,0.7232572,0.100577794,0.8951823,0.71777344
134,135,0.10056746,0.89502734,0.72191226,0.09841347,0.9005409,0.7250601,0.09987694,0.8961589,0.7207031
135,136,0.10071397,0.89446926,0.71856403,0.09841569,0.90084136,0.72596157,0.09908596,0.8984375,0.7265625
136,137,0.10051434,0.89446926,0.7202381,0.09876017,0.89933896,0.7223558,0.10005556,0.8951823,0.71777344
137,138,0.09965487,0.89614344,0.7235863,0.098973855,0.89813703,0.7205529,0.09949194,0.89713544,0.7236328
138,139,0.100416854,0.89446926,0.7202381,0.097892724,0.90084136,0.72596157,0.09981808,0.89680994,0.72265625
139,140,0.10030252,0.89459336,0.72061014,0.09753139,0.9011418,0.72686297,0.09978066,0.8951823,0.7207031
140,141,0.100201085,0.8947793,0.718192,0.097511865,0.8999399,0.72415864,0.0994084,0.8951823,0.71777344
141,142,0.09945677,0.89502734,0.7202381,0.096941955,0.90084136,0.72596157,0.10031565,0.8935547,0.7128906
142,143,0.09989895,0.8949033,0.71986616,0.0969021,0.9021435,0.7298678,0.09837936,0.8977865,0.72558594
143,144,0.099261574,0.89589536,0.7232143,0.09741126,0.89933896,0.7223558,0.09846707,0.8964844,0.7216797
144,145,0.09990673,0.8932292,0.718192,0.09659183,0.9002404,0.7250601,0.09890255,0.8955078,0.71875
145,146,0.100120306,0.89211315,0.7114956,0.09665786,0.89993995,0.7232572,0.097480126,0.8984375,0.72753906
146,147,0.09912544,0.8947793,0.7211682,0.09584273,0.90084136,0.72596157,0.09805916,0.89680994,0.7216797
147,148,0.09851383,0.8964534,0.7232143,0.09601014,0.9002404,0.72415864,0.09780981,0.89680994,0.7216797
148,149,0.09881025,0.8942213,0.718192,0.09556695,0.90084136,0.72596157,0.098756686,0.89388025,0.7158203
149,150,0.09901965,0.8942213,0.71651787,0.09506279,0.9005408,0.7250601,0.097337216,0.89680994,0.7216797
150,151,0.09851392,0.89422125,0.71651787,0.09505982,0.9002404,0.7250601,0.09743234,0.8948568,0.71875
151,152,0.098510325,0.8942213,0.71986616,0.09464127,0.8999399,0.72415864,0.0975786,0.8948568,0.71875
152,153,0.09772738,0.8947793,0.71986616,0.09449294,0.901242,0.7280649,0.09658533,0.89713544,0.72265625
153,154,0.097654566,0.8936633,0.71651787,0.09350303,0.9027444,0.7316707,0.09600909,0.89713544,0.72265625
154,155,0.09705876,0.8947793,0.718192,0.09362765,0.90154254,0.7298678,0.096296266,0.8961589,0.71972656
155,156,0.09670924,0.8949033,0.7202381,0.09318901,0.9021434,0.7298678,0.09591904,0.8961589,0.72265625
156,157,0.0966264,0.8963294,0.7245164,0.093228325,0.901242,0.72896636,0.0947805,0.89941406,0.7294922
157,158,0.09656364,0.8957714,0.7228422,0.09259902,0.901242,0.7280649,0.09516092,0.89876306,0.72558594
158,159,0.09614074,0.89694947,0.7207961,0.09256879,0.901242,0.72716343,0.095052496,0.89876306,0.72753906
159,160,0.09625359,0.89911956,0.7306547,0.09172186,0.9031451,0.73377407,0.09530245,0.9003906,0.7294922
160,161,0.09594411,0.9014138,0.73418903,0.09129849,0.9070513,0.74459136,0.09435016,0.90462244,0.7421875
161,162,0.095664136,0.9027158,0.7393974,0.09095268,0.9125601,0.75721157,0.094444536,0.9039714,0.73828125
162,163,0.09481335,0.906126,0.7470238,0.09079777,0.91135824,0.75540864,0.09310856,0.91015625,0.7558594
163,164,0.09433903,0.90742815,0.7509301,0.0905345,0.9122596,0.7563101,0.09374829,0.9082031,0.75
164,165,0.09511884,0.90451396,0.74088544,0.09038307,0.9135617,0.76021636,0.09376931,0.90690106,0.74609375
165,166,0.09468052,0.90780014,0.7524182,0.0896587,0.91806895,0.77373797,0.09324032,0.9111328,0.75878906
166,167,0.09408208,0.91021824,0.75799847,0.08963087,0.91846955,0.7749399,0.09392921,0.91308594,0.76464844
167,168,0.09458368,0.90972227,0.75558037,0.08900778,0.92027247,0.78034854,0.09363842,0.91438806,0.76660156
168,169,0.094669275,0.9120164,0.76116073,0.089675315,0.9226763,0.7875601,0.09225705,0.91796875,0.7734375
169,170,0.09381816,0.91685265,0.7713914,0.0893886,0.9223758,0.78665864,0.09287171,0.9166667,0.77246094
170,171,0.093847215,0.9147446,0.76543903,0.088627435,0.9229768,0.78846157,0.092968315,0.9153646,0.76660156
171,172,0.093482226,0.9149926,0.76581097,0.08864406,0.92297673,0.78846157,0.09237229,0.9166667,0.76953125
172,173,0.09320425,0.9145586,0.7661831,0.08863864,0.92337745,0.7875601,0.09259871,0.91764325,0.7714844
173,174,0.09301853,0.9177208,0.7700893,0.08873812,0.9236779,0.78665864,0.09146663,0.9186198,0.77441406
174,175,0.09346327,0.9170388,0.7680432,0.08858569,0.92538065,0.7926683,0.09256922,0.92089844,0.7792969
175,176,0.093017444,0.9188988,0.7749256,0.08805481,0.9278846,0.79927886,0.09136416,0.9238281,0.78808594
176,177,0.09227859,0.921317,0.780878,0.087757446,0.9294872,0.80408657,0.09122878,0.9244792,0.7890625
177,178,0.09274789,0.921069,0.77883184,0.087651834,0.93309295,0.8109976,0.091608725,0.921875,0.78125
178,179,0.09291186,0.920635,0.7775297,0.088014886,0.93279254,0.81009614,0.0909078,0.9264323,0.7939453
179,180,0.09274894,0.921379,0.77976197,0.08766485,0.93309295,0.81189907,0.09150079,0.9244792,0.7861328
180,181,0.09288579,0.92268103,0.78106403,0.08753285,0.9304888,0.8031851,0.090825856,0.9231771,0.7841797
181,182,0.092379674,0.921937,0.78143597,0.087135606,0.9323919,0.8088942,0.090682894,0.92513025,0.79003906
182,183,0.09194865,0.92150307,0.7801339,0.08704972,0.93209136,0.8079928,0.09056951,0.9248047,0.7890625
183,184,0.09251069,0.9196429,0.77622765,0.08674642,0.93269235,0.8097957,0.090282634,0.92545575,0.7910156
184,185,0.09162497,0.9198909,0.77659976,0.086759135,0.9323919,0.8088942,0.090595916,0.9248047,0.7890625
185,186,0.09215632,0.9228051,0.7857143,0.08661879,0.9329928,0.81069714,0.0905635,0.9241537,0.7871094
186,187,0.09188577,0.920201,0.7779018,0.08682727,0.932492,0.81009614,0.08998815,0.9264323,0.7910156
187,188,0.09138461,0.92336315,0.7818081,0.08599859,0.9329928,0.81069714,0.08996505,0.92513025,0.79003906
188,189,0.09194803,0.92224705,0.7784599,0.08626668,0.93209136,0.8079928,0.09037583,0.92513025,0.7890625
189,190,0.0918712,0.92137897,0.7784599,0.086170524,0.934996,0.8167067,0.09011516,0.9248047,0.7861328
190,191,0.09161209,0.9219371,0.78143597,0.08651043,0.9353967,0.81790864,0.08891987,0.92805994,0.79589844
191,192,0.09100042,0.9247893,0.7860863,0.085535005,0.9362981,0.82061297,0.08943853,0.9290365,0.7988281
192,193,0.09111279,0.92423123,0.78441226,0.085788816,0.9359976,0.82061297,0.08930361,0.9261068,0.79003906
193,194,0.09130015,0.92509925,0.7870164,0.08537185,0.93689907,0.8224159,0.08934468,0.9274089,0.7939453
194,195,0.091537975,0.9235492,0.78236616,0.085743606,0.93659854,0.8215144,0.08990375,0.9267578,0.7919922
195,196,0.090820774,0.9244172,0.7849703,0.08550813,0.9359976,0.81971157,0.0901434,0.9267578,0.7919922
196,197,0.091390364,0.92299116,0.78236616,0.085215405,0.93659854,0.8215144,0.089002006,0.92871094,0.79785156
197,198,0.09043302,0.9255333,0.7883185,0.08534835,0.93760014,0.8254207,0.08921023,0.9270834,0.79296875
198,199,0.0908533,0.9242932,0.78459823,0.08512806,0.93890226,0.82842547,0.08956168,0.9274089,0.796875
199,200,0.09080295,0.92584324,0.78924847,0.084751666,0.9395032,0.8302284,0.09056588,0.9264323,0.7910156
200,201,0.09064027,0.9269594,0.79259676,0.08494002,0.9386018,0.82752407,0.0887866,0.929362,0.7998047
201,202,0.09033628,0.9269594,0.79259676,0.08527972,0.9396034,0.83052886,0.09028289,0.9277344,0.7949219
202,203,0.08984728,0.9269594,0.79259676,0.085423544,0.938101,0.8269231,0.08914712,0.93001306,0.8017578
203,204,0.09073206,0.92516124,0.78887653,0.08444756,0.93890226,0.82842547,0.088910095,0.9274089,0.7939453
204,205,0.09031755,0.9252852,0.78757447,0.08454293,0.9386018,0.82752407,0.08846084,0.9296875,0.80078125
205,206,0.09020913,0.92571926,0.78887653,0.08442445,0.93990386,0.8314303,0.088073954,0.93001306,0.8017578
206,207,0.090021715,0.9244172,0.7849703,0.08456854,0.93770033,0.8248197,0.08834603,0.9274089,0.7939453
207,208,0.08932239,0.9255333,0.7883185,0.08413687,0.9380008,0.82572114,0.0890099,0.9277344,0.7949219
208,209,0.08995658,0.9247272,0.7859003,0.084226474,0.9403045,0.8326322,0.08816184,0.9290365,0.7988281
209,210,0.08975676,0.9248512,0.7862724,0.08354817,0.9405048,0.8332332,0.08839397,0.92871094,0.79785156
210,211,0.08953011,0.9259672,0.79259676,0.08348269,0.94240785,0.8389423,0.08810316,0.9290365,0.7988281
211,212,0.089382224,0.9264013,0.7896206,0.083691485,0.9428085,0.8401442,0.087316334,0.9316406,0.8066406
212,213,0.08915138,0.9264013,0.79092264,0.08344026,0.9422076,0.8392428,0.08728774,0.93033856,0.8027344
213,214,0.08963305,0.9248513,0.7862724,0.08372798,0.94551283,0.84915864,0.087804675,0.93001306,0.80078125
214,215,0.088707075,0.9269594,0.7912947,0.08297777,0.94671476,0.85186297,0.088220105,0.92871094,0.796875
215,216,0.08904824,0.92571926,0.78757447,0.08299075,0.94831735,0.8566707,0.08727749,0.9319662,0.8066406
216,217,0.08917962,0.92540926,0.78664434,0.08273653,0.94671476,0.85186297,0.08713579,0.9319662,0.8066406
217,218,0.08921319,0.92627734,0.78924847,0.082937896,0.9461138,0.8500601,0.086747244,0.9316406,0.80566406
218,219,0.0880782,0.9269594,0.7912947,0.08239871,0.9480169,0.8557692,0.086993955,0.9322917,0.8076172
219,220,0.08846764,0.92584324,0.7879464,0.08296631,0.9474159,0.85396636,0.08690623,0.9326172,0.80859375
220,221,0.08807123,0.9264013,0.7896206,0.08229169,0.9480169,0.8566707,0.08809182,0.929362,0.7988281
221,222,0.08881804,0.92615336,0.78887653,0.08221592,0.9483173,0.8566707,0.0864457,0.9313151,0.8046875
222,223,0.088715374,0.9242932,0.7849703,0.08217842,0.9480169,0.8557692,0.086478114,0.93326825,0.8105469
223,224,0.08775924,0.9268354,0.79092264,0.08198686,0.9483173,0.8566707,0.08638498,0.93359375,0.81152344
224,225,0.08793529,0.9267113,0.79185265,0.082199514,0.9474158,0.85396636,0.08571532,0.93294275,0.8095703
225,226,0.08761191,0.9278275,0.7938988,0.081811726,0.9480168,0.8557692,0.086233854,0.93326825,0.8105469
226,227,0.08834857,0.92547125,0.78683037,0.08225307,0.9471154,0.85396636,0.08618825,0.9326172,0.80859375
227,228,0.088031106,0.9249753,0.7853422,0.08186279,0.94771636,0.8548678,0.08635427,0.9319662,0.8066406
228,229,0.0879128,0.92714536,0.79185265,0.08191791,0.94771636,0.8548678,0.08651047,0.93359375,0.81152344
229,230,0.08820932,0.9267733,0.7940849,0.08171345,0.94771636,0.8548678,0.08559705,0.93652344,0.8203125
230,231,0.0879313,0.9286336,0.796317,0.08126378,0.9483173,0.8566707,0.08570959,0.93587244,0.8183594
231,232,0.087852776,0.9286336,0.796317,0.08166229,0.9474159,0.8548678,0.08603824,0.9339193,0.8125
232,233,0.08746036,0.9297495,0.79966515,0.08158209,0.9471154,0.85396636,0.08583062,0.9348959,0.8154297
233,234,0.08752754,0.9287574,0.79668903,0.081355125,0.9474159,0.85396636,0.08537515,0.9352214,0.81640625
234,235,0.08775499,0.92819947,0.79501486,0.080806755,0.9480168,0.8557692,0.08518277,0.9352214,0.81640625
235,236,0.08744381,0.92832345,0.79538697,0.08100876,0.94671476,0.85186297,0.08543611,0.9319662,0.8066406
236,237,0.087902,0.92776537,0.7937128,0.08056961,0.94991994,0.85757214,0.08638418,0.9326172,0.8076172
237,238,0.0869691,0.9287574,0.79668903,0.080469966,0.950621,0.8605769,0.08613847,0.9326172,0.8076172
238,239,0.08682855,0.9301836,0.8009672,0.08047466,0.9509215,0.8605769,0.08493236,0.936849,0.8203125
239,240,0.08666009,0.93086565,0.80301344,0.080666855,0.9471154,0.8548678,0.08508614,0.93294275,0.8125
240,241,0.08606865,0.9299976,0.80040926,0.07994824,0.94991994,0.85757214,0.085234135,0.9352214,0.8154297
