,epoch,loss,aar,par,val_loss,val_aar,val_par,x_loss,x_aar,x_par
48,49,0.12673008,0.8294271,0.55078125,0.10268061,0.87247485,0.6695076,0.10895367,0.8618056,0.6510417
49,50,0.11185223,0.87369794,0.68359375,0.107333854,0.8494319,0.6401515,0.10899188,0.8625,0.653125
50,51,0.102292776,0.8763021,0.6875,0.101519585,0.87941927,0.7102274,0.106996976,0.8746528,0.68333334
51,52,0.1019386,0.88671875,0.71484375,0.099020176,0.8895203,0.720644,0.10728502,0.8739584,0.68125004
52,53,0.110404864,0.88932294,0.72265625,0.10145559,0.8828914,0.7007576,0.10607548,0.878125,0.69895834
53,54,0.12566316,0.8138021,0.6171875,0.09985815,0.8895203,0.720644,0.107315026,0.88055557,0.7010417
54,55,0.11446981,0.8567709,0.62109375,0.10115343,0.8901515,0.7320076,0.10793934,0.88263893,0.7166667
55,56,0.10933386,0.89713544,0.7421875,0.109413825,0.8702652,0.6723485,0.10457405,0.8916667,0.73020834
56,57,0.09965496,0.9036459,0.75390625,0.10102415,0.8901515,0.7121212,0.10487627,0.89826393,0.7385417
57,58,0.103446,0.9075521,0.76171875,0.10237068,0.89393944,0.7433712,0.10451094,0.90347224,0.7541667
58,59,0.10758171,0.91015625,0.76953125,0.1000312,0.907197,0.7632576,0.10467129,0.9017362,0.7541667
59,60,0.10383876,0.9088542,0.765625,0.10201787,0.89393944,0.7433712,0.10458243,0.9010417,0.75208336
60,61,0.09846229,0.91015625,0.76953125,0.09869407,0.907197,0.7632576,0.10157678,0.90451396,0.75729173
61,62,0.121293075,0.8697917,0.6484375,0.10253992,0.9144571,0.7945076,0.10400583,0.90659726,0.7604167
62,63,0.09765349,0.9153646,0.78125,0.098771274,0.9277147,0.8342804,0.10356233,0.91145843,0.7739584
63,64,0.115065835,0.87890625,0.6640625,0.09953308,0.9280304,0.8352274,0.10212829,0.9163195,0.78020835
64,65,0.09670466,0.92057294,0.7890625,0.10256695,0.9280304,0.8352274,0.10213106,0.91562504,0.78333336
65,66,0.09734674,0.9244792,0.80078125,0.09330793,0.94128793,0.8551137,0.10195332,0.92013896,0.796875
66,67,0.10423843,0.92838544,0.8125,0.09526032,0.9346592,0.8352274,0.099594794,0.92534727,0.8072917
67,68,0.099767804,0.92838544,0.8125,0.09355678,0.95138896,0.8854167,0.100132786,0.92743057,0.8135417
68,69,0.103564575,0.9296875,0.81640625,0.09480979,0.9315026,0.845644,0.099936835,0.92326397,0.80625004
69,70,0.10346694,0.9309896,0.8203125,0.10020956,0.918245,0.8058712,0.099595286,0.92951393,0.8166667
70,71,0.10204367,0.93359375,0.82421875,0.09455542,0.9349748,0.83617425,0.09884187,0.93263894,0.8260417
71,72,0.10188301,0.9375,0.83203125,0.09188679,0.9517046,0.875947,0.097912095,0.93819445,0.83333343
72,73,0.11219042,0.9427084,0.84375,0.09739141,0.94191927,0.8560607,0.0977725,0.94270843,0.84375
73,74,0.09356939,0.9453125,0.84765625,0.09186332,0.948548,0.8560607,0.09796629,0.940625,0.8395834
74,75,0.10240286,0.90625,0.73046875,0.09507343,0.95517683,0.875947,0.09764719,0.9423612,0.8395834
75,76,0.10034012,0.9466146,0.8515625,0.09235682,0.948548,0.8560607,0.09738924,0.94236106,0.8395834
76,77,0.11182289,0.90625,0.73046875,0.09140968,0.948548,0.8560607,0.09581154,0.9423612,0.8395834
77,78,0.09114939,0.9505209,0.859375,0.0912325,0.96527785,0.90625,0.09706392,0.94687504,0.8552084
78,79,0.11290683,0.9114584,0.7421875,0.09099275,0.9488637,0.84659094,0.09491574,0.953125,0.865625
79,80,0.090471506,0.953125,0.8671875,0.085062735,0.96875,0.90625,0.09603053,0.9479167,0.85
80,81,0.09086757,0.953125,0.8671875,0.09194791,0.9655935,0.8967804,0.09671293,0.94722223,0.8479167
81,82,0.09252606,0.953125,0.8671875,0.084999345,0.97222227,0.9166667,0.09564575,0.95243055,0.8635417
82,83,0.097918905,0.953125,0.8671875,0.09154939,0.9624369,0.8873107,0.095135584,0.95555556,0.8729167
83,84,0.08903661,0.9557292,0.875,0.089906715,0.9624369,0.8873107,0.09324337,0.95381945,0.8677084
84,85,0.09871414,0.9557292,0.875,0.09117226,0.9624369,0.8873107,0.09259332,0.95555556,0.8729167
85,86,0.089760154,0.9557292,0.875,0.084503755,0.96906567,0.907197,0.09332178,0.9555556,0.8729167
86,87,0.0924965,0.953125,0.8671875,0.08667707,0.97569454,0.9270834,0.0933006,0.95555556,0.8729167
87,88,0.09590091,0.9557292,0.875,0.08941142,0.96906567,0.907197,0.09162925,0.95451397,0.8697917
88,89,0.095133916,0.9544271,0.87109375,0.08372655,0.97569454,0.9270834,0.092962444,0.95347226,0.86666673
89,90,0.087190315,0.953125,0.8671875,0.08750868,0.97569454,0.9270834,0.09081023,0.95277786,0.86458343
90,91,0.086590216,0.9544271,0.87109375,0.0828096,0.97569454,0.9270834,0.090841144,0.9552084,0.871875
91,92,0.10352807,0.9544271,0.87109375,0.08171826,0.97569454,0.9270834,0.090145074,0.95451397,0.8697917
92,93,0.08690491,0.9544271,0.87109375,0.086629495,0.97253793,0.9176137,0.090032294,0.95833343,0.878125
93,94,0.09231635,0.9557292,0.87109375,0.08551428,0.97253793,0.9176137,0.090475716,0.953125,0.8677084
94,95,0.08678048,0.9557292,0.87109375,0.084560715,0.9791667,0.9375,0.090326354,0.9548611,0.8677084
95,96,0.0861707,0.95703125,0.87109375,0.083575904,0.9791667,0.9375,0.09049734,0.95659727,0.8729167
96,97,0.10335757,0.9153646,0.75,0.0790565,0.9791667,0.9375,0.0887812,0.9597222,0.8791667
97,98,0.091974676,0.95963544,0.87890625,0.08296278,0.97253793,0.9176137,0.09098026,0.9597222,0.8791667
98,99,0.08418661,0.95963544,0.87890625,0.085938334,0.9659092,0.8977274,0.090739734,0.95798606,0.8739584
99,100,0.0906747,0.95963544,0.87890625,0.08528903,0.9791667,0.9375,0.08647732,0.96076393,0.88229173
100,101,0.08409468,0.9609375,0.8828125,0.084866986,0.9659092,0.8977274,0.087469935,0.96076393,0.88229173
101,102,0.08311011,0.9609375,0.8828125,0.0866008,0.9659092,0.8977274,0.086732276,0.96250004,0.8875
102,103,0.09011175,0.9609375,0.8828125,0.08780723,0.9659092,0.8977274,0.086818576,0.96076393,0.88229173
103,104,0.08251365,0.9609375,0.8828125,0.082783915,0.97253793,0.9176137,0.08637719,0.96076393,0.88229173
104,105,0.08941685,0.9609375,0.8828125,0.08156686,0.9659092,0.8977274,0.08786573,0.9590279,0.8770834
105,106,0.082117915,0.9622396,0.88671875,0.08155732,0.97253793,0.9176137,0.08451233,0.9635417,0.890625
106,107,0.088118,0.9622396,0.88671875,0.08359736,0.9659092,0.8977274,0.08605125,0.9611112,0.8833334
107,108,0.09134275,0.9231771,0.76953125,0.08155522,0.96938133,0.908144,0.08518809,0.96388894,0.8916667
108,109,0.090333834,0.9635417,0.890625,0.08223906,0.98263896,0.9479167,0.08462539,0.965625,0.896875
109,110,0.08102591,0.9635417,0.890625,0.08733928,0.9627526,0.8882576,0.08478856,0.96388894,0.8916667
110,111,0.094812155,0.9231771,0.76953125,0.08447774,0.9760102,0.9280304,0.086127184,0.96041673,0.88125
111,112,0.09079099,0.9231771,0.76953125,0.077574104,0.98263896,0.9479167,0.084632896,0.96388894,0.8916667
112,113,0.08100669,0.9635417,0.890625,0.08279085,0.9760102,0.9280304,0.08360846,0.96388894,0.8916667
113,114,0.07962482,0.9635417,0.890625,0.084209464,0.9760102,0.9280304,0.08360552,0.965625,0.896875
114,115,0.092215136,0.9231771,0.76953125,0.08188866,0.9760102,0.9280304,0.08397554,0.9621529,0.8864584
115,116,0.097313374,0.9231771,0.76953125,0.07662766,0.9791667,0.9375,0.08375522,0.96111107,0.8833334
116,117,0.079055905,0.9635417,0.890625,0.079848,0.9791667,0.9375,0.085857086,0.9541667,0.8625
117,118,0.08504808,0.9635417,0.890625,0.079289906,0.9791667,0.9375,0.08323222,0.96388894,0.8916667
118,119,0.084391326,0.96484375,0.89453125,0.078885674,0.98263896,0.9479167,0.081674136,0.96875,0.90625
119,120,0.07837851,0.96744794,0.90234375,0.07511089,0.98263896,0.9479167,0.08070664,0.96701396,0.9010417
120,121,0.0840826,0.9700521,0.91015625,0.08073795,0.96938133,0.908144,0.0827848,0.96736115,0.9020834
121,122,0.08014114,0.9700521,0.91015625,0.07656267,0.98263896,0.9479167,0.08111673,0.97013897,0.9104167
122,123,0.10825014,0.9309896,0.79296875,0.08695283,0.96938133,0.908144,0.08072782,0.971875,0.91562504
123,124,0.07846378,0.9713542,0.9140625,0.07429806,0.98263896,0.9479167,0.08113138,0.971875,0.91562504
124,125,0.08249867,0.9713542,0.9140625,0.07396154,0.9760102,0.9280304,0.082525216,0.96388894,0.8916667
125,126,0.07765937,0.9700521,0.91015625,0.075097725,0.98263896,0.9479167,0.07950833,0.971875,0.91562504
126,127,0.07619681,0.9713542,0.9140625,0.076519355,0.9760102,0.9280304,0.07954844,0.9708334,0.9125
127,128,0.07692718,0.9713542,0.9140625,0.0818852,0.9760102,0.9280304,0.07947779,0.97013897,0.9104167
128,129,0.07616323,0.9713542,0.9140625,0.07322255,0.98263896,0.9479167,0.0780729,0.97013897,0.9104167
129,130,0.076326974,0.97265625,0.91796875,0.0779618,0.96938133,0.908144,0.07983106,0.9729167,0.91875
130,131,0.08091867,0.97265625,0.91796875,0.07587108,0.9760102,0.9280304,0.07907764,0.9729167,0.91875
131,132,0.08056812,0.97265625,0.91796875,0.07565579,0.9760102,0.9280304,0.07938403,0.97118056,0.91354173
132,133,0.08730124,0.9322917,0.796875,0.076739125,0.9760102,0.9280304,0.07977902,0.96944445,0.9083334
133,134,0.0804725,0.9739584,0.921875,0.073540166,0.98263896,0.9479167,0.07744833,0.97222227,0.9166667
134,135,0.083212085,0.97265625,0.91796875,0.072352014,0.9760102,0.9280304,0.076648876,0.97395843,0.921875
135,136,0.07950915,0.9739584,0.921875,0.076345734,0.96938133,0.908144,0.07823155,0.9732639,0.9197917
136,137,0.080285475,0.97526044,0.92578125,0.07531587,0.9760102,0.9280304,0.07679271,0.9715279,0.9145834
137,138,0.08106014,0.97526044,0.92578125,0.07178217,0.9760102,0.9280304,0.077209465,0.9715279,0.9145834
138,139,0.073252074,0.97526044,0.92578125,0.07270263,0.98263896,0.9479167,0.07689145,0.9732639,0.9197917
139,140,0.084663995,0.97526044,0.92578125,0.07152054,0.9760102,0.9280304,0.075509205,0.975,0.925
140,141,0.07268842,0.97526044,0.92578125,0.07175349,0.98263896,0.9479167,0.075817816,0.9732639,0.9197917
141,142,0.072497144,0.97526044,0.92578125,0.07166255,0.98263896,0.9479167,0.07776447,0.97152776,0.9145834
142,143,0.07911372,0.97526044,0.92578125,0.076975375,0.98263896,0.9479167,0.07751739,0.9697917,0.909375
143,144,0.07207237,0.97526044,0.92578125,0.07119973,0.98263896,0.9479167,0.075178444,0.9732639,0.9197917
144,145,0.071912974,0.97526044,0.92578125,0.07183055,0.98263896,0.9479167,0.075579576,0.9732639,0.9197917
145,146,0.091200724,0.9348959,0.8046875,0.07541174,0.9760102,0.9280304,0.07373512,0.97604173,0.928125
146,147,0.08987632,0.9791667,0.9375,0.06977903,0.98263896,0.9479167,0.07512356,0.97812504,0.934375
147,148,0.07217319,0.9791667,0.9375,0.07370876,0.9760102,0.9280304,0.07479521,0.9753472,0.9260417
148,149,0.07096433,0.9765625,0.9296875,0.073156804,0.98263896,0.9479167,0.07411843,0.97604173,0.928125
149,150,0.07604608,0.9778646,0.93359375,0.069433,0.9760102,0.9280304,0.07268294,0.97812504,0.934375
150,151,0.09884871,0.9388021,0.81640625,0.07498784,0.9627526,0.8882576,0.07360983,0.97812504,0.934375
151,152,0.07554276,0.9791667,0.9375,0.0693659,0.9760102,0.9280304,0.073433295,0.97638893,0.92916673
152,153,0.070185505,0.9791667,0.9375,0.07225898,0.9760102,0.9280304,0.07432778,0.97638893,0.92916673
153,154,0.07079564,0.9791667,0.9375,0.07344108,0.9760102,0.9280304,0.07445689,0.97638893,0.92916673
154,155,0.06804793,0.9791667,0.9375,0.068573736,0.9760102,0.9280304,0.07279114,0.97812504,0.934375
155,156,0.06950968,0.9791667,0.9375,0.068435706,0.9760102,0.9280304,0.07269143,0.97638893,0.92916673
156,157,0.06942655,0.9791667,0.9375,0.066376425,0.98263896,0.9479167,0.07271423,0.97812504,0.934375
157,158,0.069288656,0.9791667,0.9375,0.06467462,0.98263896,0.9479167,0.07221241,0.97812504,0.934375
158,159,0.074077144,0.9791667,0.9375,0.06950612,0.98263896,0.9479167,0.07134401,0.97812504,0.934375
159,160,0.06910757,0.9791667,0.9375,0.06983779,0.9760102,0.9280304,0.07188948,0.97812504,0.934375
160,161,0.068693206,0.9791667,0.9375,0.06983152,0.96938133,0.908144,0.073245466,0.9729167,0.91875
161,162,0.073565006,0.9791667,0.9375,0.0680186,0.98611116,0.9583334,0.07168895,0.9791667,0.9375
162,163,0.06822355,0.9791667,0.9375,0.06674233,0.98611116,0.9583334,0.07195141,0.9774305,0.9322917
163,164,0.07617391,0.9791667,0.9375,0.0680119,0.97948235,0.938447,0.07413913,0.9756945,0.92708343
164,165,0.06592439,0.9791667,0.9375,0.06855563,0.98611116,0.9583334,0.071452655,0.9756945,0.92708343
165,166,0.07572816,0.9791667,0.9375,0.067182526,0.97948235,0.938447,0.0714208,0.9791667,0.9375
166,167,0.06986035,0.9791667,0.9375,0.073416024,0.96622485,0.89867425,0.07106485,0.9774305,0.9322917
167,168,0.06513916,0.9791667,0.9375,0.06741395,0.98611116,0.9583334,0.07044562,0.9791667,0.9375
168,169,0.07337446,0.9791667,0.9375,0.0677363,0.98611116,0.9583334,0.070017986,0.9791667,0.9375
169,170,0.06681694,0.9791667,0.9375,0.06825876,0.98611116,0.9583334,0.06994358,0.97743064,0.9322917
170,171,0.06738305,0.9791667,0.9375,0.06705794,0.97948235,0.938447,0.070043735,0.9791667,0.9375
171,172,0.072267555,0.9791667,0.9375,0.065700315,0.98611116,0.9583334,0.06993416,0.9791667,0.9375
172,173,0.07121627,0.9791667,0.9375,0.06397629,0.98611116,0.9583334,0.07063398,0.9774305,0.9322917
173,174,0.071260974,0.9791667,0.9375,0.07221423,0.9728536,0.9185607,0.069449954,0.9774305,0.9322917
174,175,0.07127709,0.9791667,0.9375,0.06393193,0.98611116,0.9583334,0.070023626,0.9774305,0.9322917
175,176,0.06576383,0.9791667,0.9375,0.06510198,0.98611116,0.9583334,0.06987876,0.9756945,0.92708343
176,177,0.07032735,0.9791667,0.9375,0.064664796,0.98611116,0.9583334,0.06951746,0.9756945,0.92708343
177,178,0.07011919,0.9791667,0.9375,0.06507803,0.97948235,0.938447,0.06890829,0.9774305,0.9322917
178,179,0.07003035,0.9791667,0.9375,0.068732254,0.97948235,0.938447,0.06821475,0.9756945,0.92708343
179,180,0.06501559,0.9791667,0.9375,0.06708345,0.97948235,0.938447,0.06849999,0.97743064,0.9322917
180,181,0.070216514,0.9791667,0.9375,0.066310704,0.97948235,0.938447,0.06833923,0.9756945,0.92708343
181,182,0.0700738,0.9791667,0.9375,0.06523768,0.97948235,0.938447,0.068049,0.9791667,0.9375
182,183,0.06472898,0.9791667,0.9375,0.06606246,0.97948235,0.938447,0.0670543,0.97847223,0.9354167
183,184,0.06471843,0.98046875,0.94140625,0.062111996,0.98611116,0.9583334,0.06689864,0.97847223,0.9354167
184,185,0.064344525,0.98046875,0.94140625,0.06300694,0.98611116,0.9583334,0.066898845,0.97847223,0.9354167
185,186,0.07588146,0.9401042,0.8203125,0.062234133,0.98611116,0.9583334,0.065839164,0.9802084,0.940625
186,187,0.077028275,0.98046875,0.94140625,0.062321745,0.98611116,0.9583334,0.06799699,0.97673607,0.9302084
187,188,0.073348396,0.9401042,0.8203125,0.0634519,0.98611116,0.9583334,0.06732767,0.9802084,0.940625
188,189,0.06829138,0.98046875,0.94140625,0.06807401,0.9728536,0.9185607,0.0678704,0.9802084,0.940625
189,190,0.06615563,0.98046875,0.94140625,0.06653967,0.97948235,0.938447,0.066596545,0.97847223,0.9354167
190,191,0.06752774,0.98046875,0.94140625,0.06369368,0.97948235,0.938447,0.06561081,0.9802084,0.940625
191,192,0.06284286,0.98046875,0.94140625,0.063289754,0.98611116,0.9583334,0.067020945,0.9767362,0.9302084
192,193,0.06262559,0.98046875,0.94140625,0.06333725,0.98611116,0.9583334,0.06597191,0.97847223,0.9354167
193,194,0.07577273,0.9401042,0.8203125,0.06751825,0.97948235,0.938447,0.06492325,0.97847223,0.9354167
194,195,0.06739679,0.98046875,0.94140625,0.06501453,0.98611116,0.9583334,0.06411543,0.9802084,0.940625
195,196,0.06675411,0.98046875,0.94140625,0.060786597,0.98611116,0.9583334,0.065969005,0.97847223,0.9354167
196,197,0.06348269,0.98046875,0.94140625,0.06120212,0.98611116,0.9583334,0.06517549,0.9802084,0.940625
197,198,0.07480709,0.9401042,0.8203125,0.060240667,0.98611116,0.9583334,0.065651774,0.97847223,0.9354167
198,199,0.06975113,0.98046875,0.94140625,0.06121063,0.97948235,0.938447,0.065624736,0.975,0.925
199,200,0.061873265,0.98046875,0.94140625,0.061972003,0.97948235,0.938447,0.064365946,0.97673607,0.9302084
200,201,0.07719532,0.98046875,0.94140625,0.06766077,0.9728536,0.9185607,0.065016985,0.9767362,0.9302084
201,202,0.07656802,0.98046875,0.94140625,0.062326767,0.9728536,0.9185607,0.06371516,0.9802084,0.940625
202,203,0.07323767,0.98046875,0.94140625,0.066302165,0.9728536,0.9185607,0.06479094,0.97847223,0.9354167
203,204,0.06546177,0.98046875,0.94140625,0.05984813,0.97948235,0.938447,0.06452438,0.9767362,0.9302084
204,205,0.06516935,0.9817709,0.9453125,0.06371531,0.9728536,0.9185607,0.0648366,0.9777779,0.9333334
205,206,0.060592074,0.9817709,0.9453125,0.061264075,0.97948235,0.938447,0.06346645,0.97604173,0.928125
206,207,0.0630007,0.98046875,0.94140625,0.055959236,0.98611116,0.9583334,0.06289351,0.9802084,0.940625
207,208,0.06470625,0.98046875,0.94140625,0.05858488,0.97948235,0.938447,0.06261181,0.9802084,0.940625
208,209,0.071739405,0.98046875,0.94140625,0.062363785,0.97948235,0.938447,0.06311458,0.97673607,0.9302084
209,210,0.06493943,0.98046875,0.94140625,0.058009923,0.9895834,0.96875,0.063978426,0.97951394,0.9385417
210,211,0.08283188,0.9401042,0.8203125,0.061044388,0.9829546,0.9488637,0.062357243,0.9822917,0.94687504
211,212,0.065025344,0.98046875,0.94140625,0.05804926,0.9895834,0.96875,0.062259343,0.9788195,0.9364584
212,213,0.06818858,0.9817709,0.9453125,0.05853906,0.9829546,0.9488637,0.06132382,0.9822917,0.94687504
213,214,0.06119037,0.9817709,0.9453125,0.05525296,0.9829546,0.9488637,0.06205817,0.9822917,0.94687504
214,215,0.059304062,0.9817709,0.9453125,0.06328641,0.9829546,0.9488637,0.063003235,0.98055553,0.9416667
215,216,0.06402587,0.98307294,0.94921875,0.06317715,0.9829546,0.9488637,0.062895834,0.9788195,0.9364584
216,217,0.062159702,0.9817709,0.9453125,0.056960866,0.9829546,0.9488637,0.0627222,0.9798612,0.9395834
217,218,0.05945185,0.98307294,0.94921875,0.05781188,0.9829546,0.9488637,0.061523434,0.98055553,0.9416667
218,219,0.06353753,0.9817709,0.9453125,0.057978462,0.9895834,0.96875,0.060537077,0.9822917,0.94687504
219,220,0.07216316,0.94140625,0.82421875,0.05590392,0.9895834,0.96875,0.06166171,0.98055553,0.9416667
220,221,0.065818146,0.9817709,0.9453125,0.056742117,0.9895834,0.96875,0.06120968,0.98055565,0.9416667
221,222,0.059083372,0.98307294,0.94921875,0.05738002,0.9895834,0.96875,0.060713507,0.98159736,0.94479173
222,223,0.06294161,0.98307294,0.94921875,0.055755794,0.9895834,0.96875,0.061311603,0.98159724,0.94479173
223,224,0.065317936,0.9427084,0.828125,0.057038844,0.9930556,0.9791667,0.061371118,0.984375,0.953125
224,225,0.057943806,0.98307294,0.94921875,0.055660836,0.9930556,0.9791667,0.060281586,0.9854167,0.95625
225,226,0.06267031,0.984375,0.953125,0.058329523,0.9930556,0.9791667,0.06047822,0.9854167,0.95625
226,227,0.06291206,0.984375,0.953125,0.058274984,0.9930556,0.9791667,0.060357016,0.9854167,0.95625
227,228,0.057764232,0.984375,0.953125,0.058224298,0.9930556,0.9791667,0.059477873,0.9854167,0.95625
228,229,0.06516831,0.984375,0.953125,0.05807688,0.9930556,0.9791667,0.059420746,0.98368055,0.9510417
229,230,0.062914,0.984375,0.953125,0.053253587,0.9930556,0.9791667,0.060796764,0.9819445,0.9458334
230,231,0.061364595,0.98307294,0.94921875,0.056609944,0.9930556,0.9791667,0.059628844,0.9854167,0.95625
231,232,0.058677673,0.984375,0.953125,0.05934311,0.98642683,0.9592804,0.06101191,0.9819445,0.9458334
232,233,0.060593106,0.984375,0.953125,0.055427633,0.98642683,0.9592804,0.05927638,0.9854167,0.95625
233,234,0.053835884,0.984375,0.953125,0.056606233,0.9930556,0.9791667,0.06125448,0.98368055,0.9510417
234,235,0.06029456,0.984375,0.953125,0.054556362,0.9930556,0.9791667,0.059166826,0.9854167,0.95625
235,236,0.053432822,0.984375,0.953125,0.057937473,0.9930556,0.9791667,0.05964476,0.9854167,0.95625
236,237,0.06032791,0.984375,0.953125,0.05714373,0.9930556,0.9791667,0.059808534,0.9854167,0.95625
237,238,0.060987014,0.984375,0.953125,0.054928534,0.98642683,0.9592804,0.059284966,0.9854167,0.95625
238,239,0.064373,0.9856771,0.95703125,0.058264866,0.9930556,0.9791667,0.058289867,0.9864584,0.959375
239,240,0.05600655,0.984375,0.953125,0.056821913,0.9930556,0.9791667,0.05894962,0.9875,0.96250004
240,241,0.060472094,0.9869792,0.9609375,0.05310027,0.9930556,0.9791667,0.059079576,0.9875,0.96250004
241,242,0.059820004,0.9869792,0.9609375,0.05312518,0.9930556,0.9791667,0.05811761,0.9875,0.96250004
242,243,0.06255099,0.9856771,0.95703125,0.055202566,0.98642683,0.9592804,0.058513142,0.9864584,0.959375
243,244,0.055601828,0.9856771,0.95703125,0.054541867,0.9930556,0.9791667,0.05886351,0.9864584,0.959375
